call_id,timestamp,duration,agent,queue,team,department,team_leader,customer_number
GEN-DB27549F,2025-12-25 11:56:54,222,agent.014,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905558443475
GEN-DFD22870,2026-01-02 16:21:07,167,agent.036,VIP Line,Inbound B,Customer Support,leader.inboundb,+905557018636
GEN-FA5836A2,2026-01-06 17:00:27,125,agent.024,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905551665134
GEN-A0C5D95E,2026-01-08 11:11:41,241,agent.015,General Support,Retention,Sales,leader.retention,+905552332251
GEN-1FE192B3,2026-01-07 07:23:08,0,,General Support,,,,+905558665842
GEN-9C1C1F40,2026-01-03 17:31:40,222,agent.035,VIP Line,Tech L2,Technical Service,leader.techl2,+905554706580
GEN-10CD35E6,2025-12-20 22:31:54,215,agent.013,Tech Support,Tech L1,Technical Service,leader.techl1,+905552844446
GEN-7FA56A81,2025-12-31 12:19:26,204,agent.015,VIP Line,Retention,Sales,leader.retention,+905553475290
GEN-82A02A0C,2026-01-17 11:42:10,174,agent.002,Sales Line,Inbound A,Customer Support,leader.inbounda,+905551886326
GEN-22055B8A,2026-01-01 16:23:01,160,agent.030,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905553714641
GEN-08ED9634,2025-12-24 15:43:04,125,agent.008,VIP Line,Inbound A,Customer Support,leader.inbounda,+905556185558
GEN-5AADAE29,2026-01-09 19:18:00,217,agent.032,General Support,Tech L2,Technical Service,leader.techl2,+905558025415
GEN-14ABE40A,2026-01-11 17:42:27,0,,Tech Support,,,,+905555205898
GEN-D4A51A33,2026-01-12 12:26:10,146,agent.031,Sales Line,Retention,Sales,leader.retention,+905555535870
GEN-A11DFDF5,2025-12-18 13:51:56,184,agent.004,Sales Line,Retention,Sales,leader.retention,+905557650653
GEN-CA3A5A0F,2026-01-02 15:19:42,174,agent.026,Tech Support,Tech L1,Technical Service,leader.techl1,+905552299356
GEN-AFFF3201,2026-01-06 16:57:08,242,agent.023,VIP Line,Inbound A,Customer Support,leader.inbounda,+905554588611
GEN-B7B1C0F7,2026-01-11 15:09:41,246,agent.025,Sales Line,Tech L2,Technical Service,leader.techl2,+905556448667
GEN-AACB367A,2025-12-18 08:39:08,101,agent.033,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905553307329
GEN-EC3A2F21,2026-01-16 15:29:41,160,agent.025,General Support,Tech L2,Technical Service,leader.techl2,+905558443509
GEN-0756DD90,2026-01-12 05:26:55,138,agent.019,Tech Support,Tech L1,Technical Service,leader.techl1,+905558329557
GEN-8A955BFC,2026-01-09 16:43:11,269,agent.039,Sales Line,Tech L1,Technical Service,leader.techl1,+905558971055
GEN-E171A4C9,2026-01-06 13:48:16,222,agent.026,VIP Line,Tech L1,Technical Service,leader.techl1,+905556724114
GEN-D8AB3880,2025-12-26 14:32:34,169,agent.020,Sales Line,Tech L1,Technical Service,leader.techl1,+905552920222
GEN-FEA6ADAB,2026-01-01 17:09:30,0,,General Support,,,,+905556752122
GEN-F86EC5F5,2025-12-26 12:01:13,155,agent.032,General Support,Tech L2,Technical Service,leader.techl2,+905551100293
GEN-FB6A4DE7,2026-01-12 13:06:20,156,agent.045,Tech Support,Inbound B,Customer Support,leader.inboundb,+905552816274
GEN-D56A18BA,2025-12-31 17:18:32,177,agent.043,VIP Line,Tech L1,Technical Service,leader.techl1,+905559250233
GEN-DF1F3222,2025-12-26 13:31:11,31,agent.006,Sales Line,Retention,Sales,leader.retention,+905558001403
GEN-5D536B2D,2026-01-12 13:35:15,112,agent.050,General Support,Outbound Sales,Sales,leader.outboundsales,+905556102372
GEN-28AA4A60,2026-01-11 19:03:40,246,agent.022,General Support,Tech L1,Technical Service,leader.techl1,+905558347391
GEN-56D78797,2026-01-11 12:42:15,270,agent.036,VIP Line,Inbound B,Customer Support,leader.inboundb,+905555886114
GEN-6F767483,2025-12-20 16:44:37,0,,Sales Line,,,,+905555886114
GEN-68E4367C,2025-12-30 11:39:03,305,agent.011,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905556945055
GEN-6441D1F9,2025-12-30 16:05:47,220,agent.025,Sales Line,Tech L2,Technical Service,leader.techl2,+905555120540
GEN-AA1494A8,2026-01-14 10:56:09,207,agent.040,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905557316792
GEN-6CA8F5B6,2026-01-06 11:24:49,177,agent.010,Sales Line,Tech L1,Technical Service,leader.techl1,+905551718292
GEN-BA9BD6F0,2025-12-24 17:22:28,86,agent.034,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905559003651
GEN-81BA4A97,2025-12-19 12:24:45,74,agent.039,VIP Line,Tech L1,Technical Service,leader.techl1,+905551189822
GEN-98DF62BF,2025-12-20 11:07:29,0,,Sales Line,,,,+905559710199
GEN-0791AAE5,2026-01-03 15:29:10,67,agent.022,VIP Line,Tech L1,Technical Service,leader.techl1,+905556349141
GEN-3415B227,2026-01-06 13:10:04,215,agent.012,Sales Line,Tech L2,Technical Service,leader.techl2,+905552125357
GEN-AE2C4633,2026-01-02 12:58:56,278,agent.011,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905557701670
GEN-6F9E7775,2026-01-01 15:44:26,0,,General Support,,,,+905553381646
GEN-EDC84BC4,2026-01-09 15:16:47,185,agent.023,Tech Support,Inbound A,Customer Support,leader.inbounda,+905557127425
GEN-DEAA4DFB,2025-12-29 12:09:03,173,agent.006,Sales Line,Retention,Sales,leader.retention,+905552023625
GEN-F3553999,2025-12-24 07:42:16,194,agent.040,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905552630938
GEN-F794FF79,2025-12-18 14:47:26,99,agent.045,General Support,Inbound B,Customer Support,leader.inboundb,+905558892318
GEN-702B139B,2025-12-20 17:15:01,128,agent.014,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905556681128
GEN-B0E15F60,2025-12-25 06:48:58,214,agent.047,VIP Line,Inbound B,Customer Support,leader.inboundb,+905554438631
GEN-8909247D,2026-01-05 16:49:40,78,agent.041,Tech Support,Retention,Sales,leader.retention,+905557763366
GEN-C9CA7FC1,2026-01-05 11:46:53,185,agent.038,VIP Line,Tech L2,Technical Service,leader.techl2,+905558554257
GEN-2CF4FAB3,2026-01-09 17:48:23,174,agent.050,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905553739144
GEN-D3CCA2D2,2026-01-16 14:14:53,128,agent.020,General Support,Tech L1,Technical Service,leader.techl1,+905551802319
GEN-D4604786,2026-01-06 14:01:48,208,agent.040,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905559195692
GEN-10457D08,2025-12-27 18:12:11,182,agent.004,VIP Line,Retention,Sales,leader.retention,+905558393755
GEN-2AF5D1E9,2026-01-10 15:42:56,102,agent.030,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905551359473
GEN-C8B37CDE,2026-01-06 10:55:27,154,agent.008,VIP Line,Inbound A,Customer Support,leader.inbounda,+905554714441
GEN-2FAF2EF7,2026-01-06 14:18:48,0,,General Support,,,,+905551260814
GEN-B4CD88EE,2025-12-23 14:29:14,236,agent.043,General Support,Tech L1,Technical Service,leader.techl1,+905554849787
GEN-B11164E9,2026-01-03 15:42:26,155,agent.022,Tech Support,Tech L1,Technical Service,leader.techl1,+905556497497
GEN-602451E5,2025-12-26 13:43:13,224,agent.026,Sales Line,Tech L1,Technical Service,leader.techl1,+905551205615
GEN-F1F5F683,2026-01-17 15:33:18,120,agent.014,General Support,Outbound Sales,Sales,leader.outboundsales,+905559723842
GEN-119076C4,2025-12-30 16:09:14,174,agent.043,VIP Line,Tech L1,Technical Service,leader.techl1,+905553887071
GEN-43CDDEDA,2025-12-20 11:12:42,199,agent.033,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905555865957
GEN-28046950,2025-12-30 16:07:13,250,agent.043,General Support,Tech L1,Technical Service,leader.techl1,+905552849369
GEN-DE6049FB,2026-01-03 11:39:11,155,agent.038,Sales Line,Tech L2,Technical Service,leader.techl2,+905554846145
GEN-47127D7B,2026-01-06 19:42:28,0,,General Support,,,,+905554353427
GEN-66D82E2A,2026-01-13 16:08:09,151,agent.025,Sales Line,Tech L2,Technical Service,leader.techl2,+905557554562
GEN-FA5EE24E,2026-01-01 17:41:51,206,agent.034,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905558676371
GEN-B93BDA00,2025-12-19 19:18:42,169,agent.045,General Support,Inbound B,Customer Support,leader.inboundb,+905558585169
GEN-56416719,2025-12-23 16:12:56,229,agent.017,General Support,Tech L1,Technical Service,leader.techl1,+905557645149
GEN-30EFEF2F,2026-01-10 12:37:09,222,agent.038,Tech Support,Tech L2,Technical Service,leader.techl2,+905556638519
GEN-8A486B98,2026-01-04 18:59:07,236,agent.045,VIP Line,Inbound B,Customer Support,leader.inboundb,+905557420080
GEN-ECC8796B,2026-01-08 19:43:46,216,agent.009,Tech Support,Inbound A,Customer Support,leader.inbounda,+905558911252
GEN-A25E1D69,2025-12-20 16:59:37,148,agent.030,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905556495171
GEN-5B0D55CC,2026-01-10 17:36:24,104,agent.012,General Support,Tech L2,Technical Service,leader.techl2,+905559723842
GEN-07129EF7,2025-12-27 16:45:25,240,agent.001,Tech Support,Inbound B,Customer Support,leader.inboundb,+905559012068
GEN-9C2F88B3,2025-12-31 12:40:21,62,agent.031,Tech Support,Retention,Sales,leader.retention,+905559780915
GEN-9EFBE89A,2025-12-29 15:51:00,124,agent.020,General Support,Tech L1,Technical Service,leader.techl1,+905556551346
GEN-267985C4,2026-01-14 23:14:11,0,,Tech Support,,,,+905551160324
GEN-4C387673,2026-01-17 18:36:54,273,agent.032,VIP Line,Tech L2,Technical Service,leader.techl2,+905552586998
GEN-8AD3D505,2026-01-17 10:20:42,74,agent.022,Tech Support,Tech L1,Technical Service,leader.techl1,+905557151681
GEN-540340E2,2026-01-08 13:34:11,243,agent.026,Tech Support,Tech L1,Technical Service,leader.techl1,+905553481765
GEN-11A01F83,2026-01-06 21:51:15,241,agent.017,Sales Line,Tech L1,Technical Service,leader.techl1,+905558060519
GEN-F5188DB7,2026-01-05 17:53:15,214,agent.028,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905557319454
GEN-D0C17F12,2026-01-13 19:08:28,202,agent.038,VIP Line,Tech L2,Technical Service,leader.techl2,+905557637346
GEN-F435A315,2026-01-15 17:42:06,117,agent.015,General Support,Retention,Sales,leader.retention,+905556942484
GEN-99B8B65E,2026-01-03 11:42:00,111,agent.002,General Support,Inbound A,Customer Support,leader.inbounda,+905553173365
GEN-6AB41C25,2025-12-28 15:11:28,202,agent.018,General Support,Tech L2,Technical Service,leader.techl2,+905558517757
GEN-5D507BD1,2026-01-10 17:46:33,119,agent.013,VIP Line,Tech L1,Technical Service,leader.techl1,+905557878076
GEN-8522E6BB,2026-01-10 17:57:35,139,agent.042,Tech Support,Inbound B,Customer Support,leader.inboundb,+905555878943
GEN-A7ABEBE7,2026-01-15 15:11:29,265,agent.004,VIP Line,Retention,Sales,leader.retention,+905558477151
GEN-F48DA643,2025-12-31 06:01:38,230,agent.029,Tech Support,Tech L1,Technical Service,leader.techl1,+905554832233
GEN-AB7A8BE4,2026-01-16 15:34:17,244,agent.026,Sales Line,Tech L1,Technical Service,leader.techl1,+905558730441
GEN-8F72EA7B,2025-12-21 14:01:35,263,agent.033,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905554229314
GEN-1933469E,2026-01-03 15:44:04,184,agent.004,Sales Line,Retention,Sales,leader.retention,+905555599840
GEN-69575617,2026-01-07 11:01:43,288,agent.029,Tech Support,Tech L1,Technical Service,leader.techl1,+905553562444
GEN-C2EB2B7C,2026-01-16 09:12:13,151,agent.032,Sales Line,Tech L2,Technical Service,leader.techl2,+905555886114
GEN-BA4F85BF,2025-12-26 16:07:30,182,agent.006,Sales Line,Retention,Sales,leader.retention,+905552837067
GEN-9FF004D8,2026-01-17 14:14:11,210,agent.002,VIP Line,Inbound A,Customer Support,leader.inbounda,+905551563199
GEN-3E388739,2025-12-29 14:54:12,276,agent.001,Sales Line,Inbound B,Customer Support,leader.inboundb,+905559460156
GEN-67AA9193,2025-12-30 16:51:23,218,agent.021,Sales Line,Tech L1,Technical Service,leader.techl1,+905553314122
GEN-BFECAD85,2025-12-27 13:43:56,219,agent.010,VIP Line,Tech L1,Technical Service,leader.techl1,+905558875921
GEN-4F87BB35,2026-01-04 16:30:53,225,agent.007,Sales Line,Tech L1,Technical Service,leader.techl1,+905551359800
GEN-FCB57D25,2025-12-31 15:24:31,211,agent.023,VIP Line,Inbound A,Customer Support,leader.inbounda,+905554554747
GEN-261B136A,2026-01-05 20:52:10,0,,Sales Line,,,,+905554785827
GEN-EE15AEB5,2025-12-27 10:19:52,0,,Tech Support,,,,+905559568634
GEN-607D6A55,2026-01-16 12:13:49,0,,Tech Support,,,,+905559867629
GEN-C90E31AE,2026-01-10 10:10:39,136,agent.046,Tech Support,Tech L1,Technical Service,leader.techl1,+905557905488
GEN-2A57FFE4,2025-12-20 12:01:23,183,agent.045,Sales Line,Inbound B,Customer Support,leader.inboundb,+905556140673
GEN-FC8E29F4,2026-01-06 14:15:18,171,agent.012,Tech Support,Tech L2,Technical Service,leader.techl2,+905558134389
GEN-698C9984,2026-01-06 16:29:06,155,agent.003,Tech Support,Inbound A,Customer Support,leader.inbounda,+905554099082
GEN-9BB455D7,2025-12-30 12:17:11,127,agent.002,Tech Support,Inbound A,Customer Support,leader.inbounda,+905552247119
GEN-CDE25CCD,2026-01-17 13:29:46,0,,Tech Support,,,,+905554527351
GEN-F70AAE43,2026-01-05 15:58:24,92,agent.040,General Support,Outbound Sales,Sales,leader.outboundsales,+905557020576
GEN-F8A68018,2025-12-30 07:18:01,216,agent.018,VIP Line,Tech L2,Technical Service,leader.techl2,+905552804773
GEN-9BBA72E9,2026-01-06 12:10:15,173,agent.016,General Support,Retention,Sales,leader.retention,+905555119066
GEN-7B4CEA0E,2025-12-20 17:33:26,188,agent.047,General Support,Inbound B,Customer Support,leader.inboundb,+905559318605
GEN-BD10589F,2026-01-04 13:20:35,259,agent.047,VIP Line,Inbound B,Customer Support,leader.inboundb,+905554580275
GEN-2C0207F0,2025-12-20 13:42:23,152,agent.021,Tech Support,Tech L1,Technical Service,leader.techl1,+905559131257
GEN-F8A442CB,2026-01-10 11:04:15,211,agent.009,VIP Line,Inbound A,Customer Support,leader.inbounda,+905559727166
GEN-202D205A,2026-01-15 19:24:58,0,,Tech Support,,,,+905551375865
GEN-952B99AA,2026-01-15 09:01:43,219,agent.029,General Support,Tech L1,Technical Service,leader.techl1,+905558408624
GEN-95B68C48,2026-01-01 12:06:08,265,agent.025,Sales Line,Tech L2,Technical Service,leader.techl2,+905559756436
GEN-79A3FED5,2026-01-09 09:57:30,150,agent.029,Tech Support,Tech L1,Technical Service,leader.techl1,+905554291873
GEN-30869A8E,2025-12-30 12:36:00,126,agent.034,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905556639409
GEN-C3C679F4,2025-12-25 16:47:41,0,,General Support,,,,+905553794765
GEN-C26EB404,2026-01-16 12:50:16,152,agent.006,General Support,Retention,Sales,leader.retention,+905557151681
GEN-72CDA821,2025-12-31 09:30:53,141,agent.027,General Support,VIP Support,Customer Support,leader.vipsupport,+905554726368
GEN-386C7ECE,2026-01-04 20:18:41,146,agent.006,General Support,Retention,Sales,leader.retention,+905558089973
GEN-9BF1A70D,2026-01-17 06:30:32,177,agent.014,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905554684828
GEN-FD0B1CEA,2026-01-06 18:21:14,210,agent.050,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905554677972
GEN-9539DC6E,2025-12-31 13:34:22,108,agent.033,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905553405300
GEN-D1B0B90A,2026-01-12 07:11:40,253,agent.038,Sales Line,Tech L2,Technical Service,leader.techl2,+905554684828
GEN-7A101467,2026-01-17 18:56:51,274,agent.032,Tech Support,Tech L2,Technical Service,leader.techl2,+905559000622
GEN-09C59C8A,2026-01-15 12:17:04,140,agent.035,General Support,Tech L2,Technical Service,leader.techl2,+905556712267
GEN-74304044,2026-01-09 16:51:03,166,agent.005,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905552726901
GEN-7177D143,2025-12-24 11:41:45,240,agent.050,General Support,Outbound Sales,Sales,leader.outboundsales,+905552385830
GEN-DA9920C7,2025-12-30 06:03:24,218,agent.021,General Support,Tech L1,Technical Service,leader.techl1,+905551855758
GEN-A3A5C1F4,2025-12-28 15:49:15,287,agent.033,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905556968047
GEN-C995B26A,2026-01-12 16:22:15,147,agent.025,Sales Line,Tech L2,Technical Service,leader.techl2,+905551039801
GEN-ECF2AF1B,2026-01-10 14:29:26,149,agent.039,VIP Line,Tech L1,Technical Service,leader.techl1,+905554693418
GEN-01B8525E,2025-12-29 08:25:24,0,,Tech Support,,,,+905559254372
GEN-C334C1AC,2025-12-24 11:13:49,178,agent.021,VIP Line,Tech L1,Technical Service,leader.techl1,+905553283379
GEN-DD9B58DF,2025-12-29 16:26:25,275,agent.013,Sales Line,Tech L1,Technical Service,leader.techl1,+905555128825
GEN-8DB0B3BB,2026-01-12 13:08:51,147,agent.007,General Support,Tech L1,Technical Service,leader.techl1,+905556786156
GEN-B1A50AC0,2025-12-22 14:17:55,103,agent.036,General Support,Inbound B,Customer Support,leader.inboundb,+905559791333
GEN-F60EF832,2026-01-12 18:48:02,267,agent.029,General Support,Tech L1,Technical Service,leader.techl1,+905555017725
GEN-C2110479,2026-01-11 12:45:46,235,agent.028,General Support,Outbound Sales,Sales,leader.outboundsales,+905555082660
GEN-CAE62EF2,2025-12-20 16:59:10,58,agent.019,VIP Line,Tech L1,Technical Service,leader.techl1,+905558134389
GEN-C6912665,2026-01-17 16:19:31,223,agent.043,Sales Line,Tech L1,Technical Service,leader.techl1,+905551830581
GEN-4069FC3F,2026-01-17 12:22:04,213,agent.004,VIP Line,Retention,Sales,leader.retention,+905552630938
GEN-20507216,2025-12-28 17:03:55,0,,General Support,,,,+905554923556
GEN-DC557F8B,2025-12-28 17:29:48,292,agent.020,Tech Support,Tech L1,Technical Service,leader.techl1,+905552330883
GEN-B9B0327B,2025-12-22 12:58:00,187,agent.038,Tech Support,Tech L2,Technical Service,leader.techl2,+905558505041
GEN-CFB7A705,2026-01-16 08:49:47,298,agent.036,Tech Support,Inbound B,Customer Support,leader.inboundb,+905558104998
GEN-ACC7D912,2025-12-27 03:35:48,167,agent.047,Tech Support,Inbound B,Customer Support,leader.inboundb,+905554900480
GEN-339DACDE,2026-01-05 10:53:00,255,agent.019,VIP Line,Tech L1,Technical Service,leader.techl1,+905555454050
GEN-784808E2,2026-01-01 11:45:08,182,agent.016,Sales Line,Retention,Sales,leader.retention,+905558758850
GEN-5741C2AC,2025-12-21 15:36:06,0,,General Support,,,,+905559723842
GEN-E47DDAE4,2026-01-12 14:39:52,233,agent.002,Sales Line,Inbound A,Customer Support,leader.inbounda,+905552103475
GEN-8DBFD716,2026-01-05 23:33:28,211,agent.025,General Support,Tech L2,Technical Service,leader.techl2,+905557020576
GEN-4DFAEA97,2026-01-12 20:49:39,121,agent.005,General Support,Outbound Sales,Sales,leader.outboundsales,+905556680994
GEN-6D21401C,2026-01-06 09:54:30,148,agent.035,Sales Line,Tech L2,Technical Service,leader.techl2,+905551469392
GEN-C5328A98,2025-12-31 11:25:34,185,agent.002,VIP Line,Inbound A,Customer Support,leader.inbounda,+905551975247
GEN-15D53B02,2026-01-14 11:31:22,189,agent.021,VIP Line,Tech L1,Technical Service,leader.techl1,+905553537011
GEN-A83459C0,2026-01-06 13:39:08,107,agent.022,Tech Support,Tech L1,Technical Service,leader.techl1,+905558091955
GEN-E5336425,2026-01-10 16:48:18,205,agent.009,Tech Support,Inbound A,Customer Support,leader.inbounda,+905554503842
GEN-ADD5922C,2025-12-20 15:16:47,184,agent.026,Sales Line,Tech L1,Technical Service,leader.techl1,+905557549150
GEN-867E8C10,2025-12-25 09:54:03,221,agent.006,Tech Support,Retention,Sales,leader.retention,+905555317166
GEN-564D2A64,2025-12-26 17:11:50,195,agent.025,General Support,Tech L2,Technical Service,leader.techl2,+905559417373
GEN-0A8F0530,2026-01-11 14:32:13,188,agent.027,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905557121508
GEN-3EB4ACC9,2026-01-01 14:10:48,139,agent.043,Tech Support,Tech L1,Technical Service,leader.techl1,+905555535870
GEN-4213D300,2026-01-10 14:41:24,162,agent.018,General Support,Tech L2,Technical Service,leader.techl2,+905556778006
GEN-3A3656C3,2025-12-29 10:34:05,232,agent.017,VIP Line,Tech L1,Technical Service,leader.techl1,+905559303464
GEN-97A0B740,2025-12-31 10:39:57,163,agent.021,General Support,Tech L1,Technical Service,leader.techl1,+905553073378
GEN-51504AC0,2026-01-11 10:39:54,10,agent.026,VIP Line,Tech L1,Technical Service,leader.techl1,+905554364225
